Transaction_ID,Order Date,Delivery Date,Product ID,Product Name,Category,Warehouse,Region,Supplier ID,Supplier Name,Forecast Qty,Actual Demand Qty,Inventory On Hand,Reorder Point,Unit Cost,Lead Time Days,TransportationMode,SalesAmount,CustomerSegment,ForecastVersion
T00167,2025-05-29,2025-06-05,P1006,Desk,Furniture,Berlin Warehouse,North America,S04,Supplier D,564,536,272,347,401.67,4,Sea,257826.51,Retail,V3
T00168,2025-10-27,2025-11-01,P1006,Desk,Furniture,Hamburg WH,N. America,S03,Supplier C,313,345,725,220,47.22,-10,Road,28346.32,Wholesale,V2
T00169,2025-09-22,2025-03-10,P1001,Laptop,Electronics,Berlin Warehouse,north america,S02,Supplier B,657,723,455,159,840.18,10,Road,945188.94,Wholesale,V1
T00170,22/10/2024,2024-10-26,P1004,Headphones,Electronics,Hamburg WH,north america,S05,,356,443,831,212,222.59,3,Sea,170592.04,Retail,V1
T00171,26/05/2025,20/06/2025,P1010,Mouse,Electronics,Berlin Warehouse,N. America,S01,Supplier A,551,530,945,473,1004.25,18,Sea,650817.01,Wholesale,V1
T00172,21/09/2025,2025-10-06,P1006,Desk,Furniture,Berlin WH,north america,S04,Supplier D,649,681,901,442,788,15,Sea,607933.08,Retail,V3
T00173,2025-11-07,2025-08-14,P1009,Keyboard,Electronics,Berlin WH,Europe,S01,Supplier A,468,562,518,349,912.67,29,Sea,652303.81,Wholesale,V3
T00174,17/01/2024,2024-02-03,P1006,Desk,Furniture,Berlin WH,north america,S02,,298,317,500,326,1084.19,-10,Road,449539.12,Wholesale,V1
T00175,15/02/2024,2024-03-01,P1006,Desk,Furniture,Hamburg WH,Europe,S06,Supplier F,411,386,1358,479,1406.51,7,Road,875610.11,Retail,V1
T00176,2024-05-03,17/03/2024,P1012,Camera,Electronics,Berlin WH,N. America,S08,Supplier H,469,572,320,168,754.62,11,Air,655142.88,Wholesale,V2
T00177,2025-06-11,2025-06-22,P1007,Chair,Furniture,Berlin Warehouse,NA,S08,Supplier H,536,637,524,279,131.2,3,Sea,134532.4,Retail,V3
T00178,2024-12-05,2024-12-24,P1005,Printer,Electronics,Hamburg WH,Europe,S02,Supplier B,1107,1137,,338,384.68,15,Sea,731901.22,Retail,V2
T00179,2025-12-09,18/12/2025,P1008,Monitor,Electronics,Hamburg WH,North America,S06,Supplier F,886,975,943,415,893.54,10,Sea,1178458.35,Retail,V3
T00180,2024-10-27,16/11/2024,P1006,Desk,Furniture,BERLIN WH,NA,S02,Supplier B,346,341,643,190,1311.96,12,Sea,721423.29,Wholesale,V1
T00181,2025-12-07,2025-12-13,P1008,Monitor,Electronics,Munich WH,Europe,S06,Supplier F,50000,967,970,378,1276.81,3,Sea,1573924.04,Retail,V1
T00182,2025-11-18,14/12/2025,P1011,Router,Electronics,Berlin Warehouse,North America,S07,Supplier G,855,716,685,336,1417.21,18,Air,1144199.68,Wholesale,V1
T00183,2024-05-09,2024-05-25,P1002,Phone,Electronics,Hamburg WH,north america,S04,Supplier D,,551,751,480,860.56,13,Air,825452.45,Retail,V3
T00184,2025-04-05,2025-04-30,P1006,Desk,Furniture,Munich WH,N. America,S06,Supplier F,657,553,646,377,1417.51,26,Road,1122481.27,Wholesale,V2
T00185,2024-11-17,2024-11-20,P1011,Router,Electronics,Berlin Warehouse,Europe,S05,Supplier E,837,903,707,277,1246.79,5,Road,1267602.07,Wholesale,V3
T00186,2024-04-30,15/05/2024,P1005,Printer,Electronics,BERLIN WH,Europe,S05,Supplier E,280,331,825,378,133.89,8,Air,70349.84,Retail,V1
T00187,2024-03-16,2024-03-28,P1008,Monitor,Electronics,BERLIN WH,NA,S03,Supplier C,536,650,476,377,486.63,4,Road,467392.8,Retail,V3
T00188,2025-09-07,2025-10-08,P1005,Printer,Electronics,Berlin Warehouse,NA,S05,Supplier E,442,421,960,230,1331.25,24,Road,858116.94,Retail,V1
T00189,2024-07-24,25/08/2024,P1013,Sofa,Electronic,Berlin WH,NA,S03,Supplier C,598,509,966,271,1202.2,27,Road,1100570.73,Wholesale,V2
T00190,2025-07-18,2025-08-02,P1003,Tablet,Electrnics,Hamburg WH,north america,S02,Supplier B,,646,529,183,730.22,11,Sea,726100.08,Wholesale,V3
T00191,2024-03-16,2024-03-25,P1003,Tablet,Electronics,Hamburg WH,north america,S06,Supplier F,431,446,1063,478,1111.62,4,Sea,628227.85,Retail,V3
T00192,17/10/2025,2025-11-07,P1010,Mouse,Electronics,Berlin WH,North America,S03,Supplier C,50000,463,498,216,458.54,15,Road,268251.53,Retail,V2
T00193,17/06/2024,2024-07-06,P1003,Tablet,Electronics,BERLIN WH,North America,S06,Supplier F,472,495,758,265,1025.88,13,Sea,636173.81,Retail,V3
T00194,2025-07-18,2025-08-05,P1005,Printer,Electronics,Munich WH,North America,S03,Supplier C,552,480,493,470,1418.2,11,Road,971533.52,Retail,V3
T00195,2025-08-17,2025-09-14,P1003,Tablet,Electrnics,BERLIN WH,north america,S03,Supplier C,676,565,795,487,362.87,21,Air,360819.94,Retail,V1
T00196,2024-02-16,2024-03-02,P1011,Router,electronics,Hamburg WH,north america,S05,Supplier E,643,640,1105,483,361.39,8,Road,282998.93,Retail,V2
T00197,2025-10-04,20/10/2025,P1009,Keyboard,Electronics,Berlin Warehouse,Europe,S05,Supplier E,472,425,561,478,538.19,11,Sea,260865.1,Wholesale,V1
T00198,2025-12-06,2025-12-26,P1001,Laptop,Electronics,Hamburg WH,N. America,S03,Supplier C,943,855,406,375,1050.11,15,Sea,1084350.62,Retail,V2
T00199,2024-11-22,2024-12-01,P1012,Camera,Electronics,Munich WH,north america,S06,Supplier F,740,833,858,354,814.72,6,Air,1028211.9,Wholesale,V1
T00200,22/04/2025,2025-01-05,P1002,Phone,Electronics,Berlin WH,North America,S05,Supplier E,459,399,741,380,413.09,9,Sea,196248.12,Wholesale,V3
T00201,2025-03-04,27/03/2025,P1004,Headphones,Electronics,Berlin Warehouse,N. America,S03,Supplier C,567,534,783,317,835.27,20,Sea,517796.95,Wholesale,V2
T00202,2024-11-11,2024-12-01,P1008,Monitor,Electronics,Hamburg WH,N. America,S01,Supplier A,623,690,385,196,1090.66,14,Air,1089032.71,Wholesale,V1
T00203,21/02/2024,2024-03-30,P1005,Printer,Electronics,Hamburg WH,NA,S08,Supplier H,498,437,755,455,752.82,30,Road,472553.72,Retail,V1
T00204,17/03/2025,2025-04-16,P1003,Tablet,Electronics,BERLIN WH,North America,S05,Supplier E,604,644,785,337,1023.46,26,Sea,986034.08,Retail,V3
T00205,2025-07-29,2025-08-08,P1004,Headphones,Electronics,Hamburg WH,north america,S06,Supplier F,637,570,610,433,994.51,11,Sea,961076.67,Wholesale,V3
T00206,2025-11-27,2025-06-12,P1010,Mouse,Electrnics,BERLIN WH,NA,S02,Supplier B,1075,948,878,215,1052.26,5,Road,1572225.25,Wholesale,V1
T00207,2024-07-22,2024-07-23,P1010,Mouse,Electronics,Berlin WH,N. America,S07,Supplier G,574,665,862,406,1323.69,3,Road,1505489.77,Wholesale,V2
T00208,2025-06-15,2025-07-21,P1008,Monitor,Electronics,Berlin Warehouse,NA,S03,Supplier C,499,455,491,460,257.92,30,Road,196282.92,Wholesale,V1
T00209,2025-06-02,2025-02-24,P1010,Mouse,Electronics,Munich WH,north america,S05,Supplier E,403,503,1019,453,444.82,12,Sea,342742.69,Wholesale,V2
T00210,18/01/2024,27/01/2024,P1006,Desk,Furniture,Munich WH,NA,S06,Supplier F,453,502,722,494,958.33,5,Road,711033.77,Retail,V3
T00211,2025-04-30,2025-05-25,P1005,Printer,Electronics,Berlin Warehouse,north america,S04,Supplier D,,463,754,176,821.07,20,Road,674431.59,Wholesale,V1
T00212,2025-11-28,21/12/2025,P1004,Headphones,Electronics,Berlin Warehouse,North America,S01,Supplier A,1225,1045,339,443,171.71,24,Sea,315102.04,Wholesale,V2
T00213,2024-06-04,29/06/2024,P1007,Chair,Electrnics,Hamburg WH,North America,S04,Supplier D,410,446,748,360,1068.09,18,Road,546463.53,Retail,V3
T00214,31/07/2024,2024-08-23,P1009,Keyboard,Electronics,Hamburg WH,NA,S06,Supplier F,295,282,941,489,87.7,17,Air,42292.57,Wholesale,V3
T00215,2024-12-16,2025-01-19,P1009,Keyboard,Electronics,BERLIN WH,north america,S06,Supplier F,917,832,794,496,56.39,26,Sea,52334.7,Retail,V1
T00216,2024-10-12,2024-10-25,P1009,Keyboard,Electronics,Berlin Warehouse,Europe,S05,Supplier E,536,484,191,265,1031.28,11,Sea,704850.84,Wholesale,V2
T00217,27/07/2025,2025-08-08,P1015,Lamp,Home,Munich WH,Europe,S05,Supplier E,282,326,150,297,1196.32,5,Sea,618375.76,Wholesale,V1
T00218,24/10/2024,2024-11-11,P1001,Laptop,Electronics,BERLIN WH,Europe,S05,Supplier E,576,634,1027,190,1427.28,13,Air,1091069.2,Retail,V3
T00219,2024-10-04,16/10/2024,P1015,Lamp,Home,Munich WH,N. America,S05,Supplier E,559,578,675,220,965.02,5,Air,768799.29,Retail,V3
T00220,2025-06-27,2025-06-07,P1004,Headphones,Electronics,BERLIN WH,Europe,S04,Supplier D,541,607,648,176,335.39,5,Air,228376.73,Retail,V1
T00221,17/07/2025,2025-08-13,P1015,Lamp,Home,Hamburg WH,N. America,S03,Supplier C,399,349,1060,358,720.35,22,Sea,446926.5,Wholesale,V2
T00222,23/10/2025,2025-11-13,P1001,Laptop,Electronics,Munich WH,North America,S02,Supplier B,,532,642,483,1160.96,20,Air,1044628.64,Wholesale,V1
T00223,2024-02-07,16/02/2024,P1014,Shelf,Furniture,Berlin WH,North America,S07,Supplier G,491,577,1032,403,68.14,7,Sea,68591.8,Retail,V2
T00224,2024-10-18,22/11/2024,P1008,Monitor,Electrnics,Hamburg WH,NA,S08, Supplier A ,644,649,822,218,193.62,29,Air,149236.86,Retail,V2
T00225,2024-06-15,2024-06-25,P1012,Camera,Electronics,Berlin WH,NA,S08,Supplier H,367,418,1150,481,747.56,10,Sea,357772.9,Retail,V1
T00226,2025-09-17,2025-08-10,P1014,Shelf,Furniture,Berlin WH,Europe,S07,,569,509,841,368,479.34,18,Road,346128.99,Retail,V1
T00227,23/05/2024,2024-05-27,P1008,Monitor,Electronics,Hamburg WH,N. America,S06,Supplier F,462,445,94,277,451.66,2,Sea,318866.02,Wholesale,V2
T00228,2024-05-11,2024-11-30,P1010,Mouse,Electronics,Berlin Warehouse,North America,S01,Supplier A,770,944,819,283,731.15,22,Road,809922.54,Retail,V2
T00229,2024-11-10,2024-12-12,P1003,Tablet,Electronics,Berlin WH,NA,S07,Supplier G,941,899,410,407,1059.65,30,Sea,1421082.75,Retail,V1
T00230,2024-05-16,17/06/2024,P1008,Monitor,Electronics,BERLIN WH,Europe,S03,,370,394,709,382,69.14,25,Road,31463.67,Wholesale,V3
T00231,2025-11-11,2025-12-11,P1014,Shelf,Furniture,Berlin WH,north america,S04,Supplier D,800,779,629,276,1040.41,23,Sea,1345728.64,Wholesale,V1
T00232,2025-07-31,2025-09-05,P1002,Phone,Electronics,Berlin Warehouse,north america,S01,Supplier A,370,440,588,430,961.92,30,Road,674877.8,Retail,V1
T00233,2024-12-01,25/12/2024,P1014,Shelf,Furniture,Munich WH,Europe,S08,Supplier H,982,907,538,209,1309.03,23,Air,1899499.13,Wholesale,V1
T00234,2025-04-09,27/04/2025,P1003,Tablet,Electronics,Munich WH,Europe,S07,Supplier G,484,430,972,383,138.57,20,Road,102866.03,Wholesale,V3
T00235,2024-01-23,2024-02-18,P1007,Chair,Furniture,Munich WH,North America,S05,Supplier E,645,658,749,151,972.49,25,Air,939679.22,Wholesale,V2
T00236,18/12/2025,2026-01-02,P1002,Phone,Electronics,BERLIN WH,Europe,S01,Supplier A,704,855,751,185,385.71,17,Air,399590.74,Retail,V3
T00237,2025-10-23,2025-11-12,P1007,Chair,electronics,Hamburg WH,North America,S06,Supplier F,548,461,,345,518.61,16,Road,293465.56,Retail,V3
T00238,2024-12-22,2025-01-11,P1002,Phone,Electrnics,Berlin Warehouse,N. America,S03,Supplier C,973,974,982,425,841.94,-10,Air,1314901.29,Retail,V2
T00239,19/04/2025,2025-05-04,P1011,Router,Electronics,Berlin Warehouse,Europe,S07,Supplier G,443,504,730,422,1026.74,-10,Sea,595377.37,Retail,V2
T00240,2024-07-12,2024-08-16,P1015,Lamp,Home,Hamburg WH,north america,S02, Supplier A ,687,630,672,166,1119.21,27,Air,985623.96,Retail,V1
T00241,2024-09-03,2024-04-07,P1002,Phone,Electronics,Berlin WH,N. America,S01,Supplier A,420,352,333,378,79.36,21,Road,47682.39,Retail,V2
T00242,2025-03-25,2025-04-06,P1004,Headphones,Electronic,BERLIN WH,N. America,S04,Supplier D,340,312,1200,178,740.27,6,Road,395271.34,Wholesale,V3
T00243,2025-04-09,2025-09-15,P1013,Sofa,Furniture,Munich WH,N. America,S06,Supplier F,618,679,920,271,896.68,11,Sea,1058572.25,Wholesale,V2
T00244,2024-03-03,2024-03-30,P1009,Keyboard,Electronics,Munich WH,Europe,S03,Supplier C,592,563,386,470,1105.01,23,Air,741628.37,Wholesale,V3
T00245,2025-11-18,2025-12-03,P1007,Chair,Furniture,BERLIN WH,Europe,S06,Supplier F,836,959,765,363,371.56,15,Air,634252,Wholesale,V1
T00246,2024-08-18,2024-08-27,P1005,Printer,Electronics,Hamburg WH,Europe,S03,Supplier C,735,738,627,387,385.9,3,Road,486862.79,Retail,V2
T00247,2024-09-05,2024-09-26,P1005,Printer,Electronics,Hamburg WH,NA,S04,Supplier D,747,792,-12,319,897.57,22,Air,863334.56,Retail,V1
T00248,2024-01-10,2024-10-16,P1007,Chair,Furniture,Munich WH,N. America,S01,Supplier A,491,544,678,187,991.97,8,Sea,716432.85,Retail,V2
T00249,2024-11-06,2024-11-13,P1015,Lamp,Home,Hamburg WH,N. America,S01,Supplier A,1001,843,786,258,691.61,8,Road,737666.65,Retail,V2
T00250,2024-02-09,21/09/2024,P1009,Keyboard,Electronics,Munich WH,NA,S06,Supplier F,506,448,763,294,657.71,14,Sea,375418.76,Wholesale,V2
T00251,2025-06-09,2025-06-19,P1015,Lamp,Home,BERLIN WH,N. America,S08,Supplier H,589,680,912,388,268.08,5,Sea,205203.34,Wholesale,V2
T00252,2024-02-16,2024-02-20,P1010,Mouse,Electronics,Munich WH,north america,S04,,594,601,1005,224,1269.37,2,Road,1269427.67,Wholesale,V2
T00253,2024-06-05,2024-06-26,P1004,Headphones,Electronics,Berlin Warehouse,Europe,S06, Supplier A ,549,623,759,267,185.64,14,Road,149057.37,Wholesale,V2
T00254,2025-05-15,2025-05-25,P1012,Camera,Electronics,Berlin Warehouse,N. America,S08,Supplier H,593,505,528,385,78.23,7,Road,46833.63,Wholesale,V1
T00255,2025-07-09,2025-07-11,P1011,Router,Electronics,Berlin WH,North America,S01,Supplier A,543,587,679,418,770.71,3,Sea,510812.94,Retail,V3
T00256,2024-08-24,2024-07-09,P1002,Phone,Electronics,Hamburg WH,NA,S03,,821,716,813,154,693.01,8,Air,724900.05,Wholesale,V3
T00257,2025-05-14,2025-06-06,P1001,Laptop,Electronics,Berlin WH,North America,S01,Supplier A,641,750,665,422,64.36,19,Road,63501.64,Wholesale,V3
T00258,20/10/2024,2024-10-24,P1001,Laptop,Electronics,Munich WH,N. America,S07,Supplier G,,387,861,241,1455.47,5,Air,656617.39,Retail,V3
T00259,2025-06-23,2025-07-24,P1005,Printer,Electronics,Berlin WH,NA,S06,Supplier F,487,425,,286,282.18,27,Sea,190064.09,Wholesale,V3
T00260,2024-09-06,28/09/2024,P1012,Camera,Electronics,Berlin WH,North America,S04,Supplier D,728,696,1200,303,1305.98,23,Sea,1362922.12,Wholesale,V2
T00261,19/07/2025,2025-07-21,P1008,Monitor,Electronics,Berlin WH,Europe,S01,,560,632,996,476,995.15,2,Sea,865228.8,Wholesale,V3
T00262,2024-04-07,2024-04-22,P1015,Lamp,Home,Hamburg WH,NA,S01,Supplier A,432,407,774,267,1499.13,8,Air,691751.97,Retail,V3
T00263,2024-10-14,15/11/2024,P1015,Lamp,Home,Berlin WH,N. America,S01,Supplier A,564,492,782,241,1177.93,29,Road,867522.36,Retail,V3
T00264,2025-02-11,2025-02-25,P1015,Lamp,Home,Berlin Warehouse,north america,S02,Supplier B,545,567,788,303,504.01,7,Sea,447897.47,Wholesale,V2
T00265,2024-05-23,2024-06-20,P1013,Sofa,Furniture,Berlin WH,North America,S02,,639,571,875,406,664.66,25,Sea,634742.55,Retail,V1
T00266,2024-12-14,2024-12-24,P1010,Mouse,Electronics,BERLIN WH,Europe,S07,Supplier G,733,914,442,317,500.39,2,Sea,620414.59,Retail,V2
T00267,2025-07-20,2025-08-19,P1007,Chair,Furniture,Hamburg WH,North America,S07,Supplier G,,691,-20,245,684.07,23,Road,598561.32,Wholesale,V1
T00268,2025-12-31,2026-10-01,P1002,Phone,Electronics,Berlin Warehouse,Europe,S02,Supplier B,616,744,549,287,913.1,6,Sea,1065044.61,Wholesale,V1
T00269,2024-04-03,2024-04-18,P1001,Laptop,Electronics,Berlin WH,N. America,S05,Supplier E,396,417,1263,377,1297.73,13,Air,791900.77,Retail,V2
T00270,2025-04-04,2025-05-04,P1009,Keyboard,Electronics,BERLIN WH,north america,S07,Supplier G,416,445,695,202,582.69,2,Air,357616.25,Wholesale,V2
T00271,2024-01-13,2024-02-07,P1005,Printer,Electronics,Munich WH,N. America,S07,Supplier G,-648,622,1309,348,1152.03,26,Road,1196007.58,Retail,V3
T00272,24/01/2025,2025-02-06,P1003,Tablet,Electronics,Hamburg WH,N. America,S03,Supplier C,549,469,798,287,109.2,11,Air,89836.15,Retail,V2
T00273,2024-10-09,2024-11-04,P1007,Chair,Furniture,BERLIN WH,NA,S05,Supplier E,406,409,629,397,400.03,27,Air,212599.59,Wholesale,V3
T00274,2025-09-23,2025-10-01,P1004,Headphones,Electronics,Berlin WH,Europe,S08,Supplier H,828,816,545,204,480.74,6,Sea,599109.08,Wholesale,V2
T00275,2025-03-26,2025-04-16,P1006,Desk,Furniture,BERLIN WH,NA,S07,Supplier G,367,381,935,483,200.39,21,Road,93664.8,Retail,V2
T00276,17/11/2024,2024-12-06,P1003,Tablet,Electronics,Hamburg WH,north america,S07,Supplier G,790,783,837,313,1069.39,11,Air,983709.66,Wholesale,V2
T00277,2024-10-14,26/10/2024,P1014,Shelf,Furniture,Berlin Warehouse,north america,S07,Supplier G,365,308,-20,336,735.65,5,Road,377073.59,Retail,V3
T00278,2025-07-17,2025-08-04,P1001,Laptop,Electronics,Berlin WH,Europe,S08,Supplier H,452,430,715,257,1428.08,16,Road,934085.93,Wholesale,V1
T00279,2025-10-10,2025-11-02,P1005,Printer,Electronics,Hamburg WH,Europe,S04,Supplier D,450,505,710,279,333.83,23,Air,257543.76,Wholesale,V3
T00280,2025-05-05,2025-05-27,P1010,Mouse,Electronics,Munich WH,North America,S07,Supplier G,738,637,624,423,543.06,18,Sea,437880.46,Retail,V1
T00281,2024-09-11,2024-10-10,P1011,Router,Electronics,Berlin WH,north america,S06,Supplier F,692,613,923,235,647.13,22,Road,621727.34,Wholesale,V2
T00282,2025-03-16,27/03/2025,P1002,Phone,Electronics,Munich WH,north america,S01,Supplier A,517,528,504,200,888.18,10,Road,571009.19,Retail,V2
T00283,2025-01-18,2025-02-13,P1007,Chair,Furniture,Berlin Warehouse,NA,S08,Supplier H,510,576,803,497,161.66,20,Air,103968.57,Wholesale,V1
T00284,29/10/2024,2024-11-26,P1007,Chair,electronics,BERLIN WH,NA,S02,Supplier B,658,646,1105,209,363.28,28,Sea,322362.93,Wholesale,V1
T00285,17/06/2025,2025-06-27,P1008,Monitor,Electronics,Hamburg WH,NA,S06,Supplier F,584,489,1344,393,221.93,5,Air,172183.94,Wholesale,V1
T00286,2025-12-28,2026-01-18,P1002,Phone,Electronics,Berlin Warehouse,N. America,S01,Supplier A,790,727,221,325,1044.81,22,Road,1362589.14,Retail,V3
T00287,2024-06-12,2024-06-25,P1006,Desk,Furniture,Berlin Warehouse,N. America,S07,,516,568,1107,386,137.54,9,Road,90619.29,Wholesale,V2
T00288,2024-01-30,23/02/2024,P1012,Camera,Electronics,Hamburg WH,North America,S04,Supplier D,345,367,522,380,122.75,20,Road,65922.45,Retail,V1
T00289,2024-10-12,23/10/2024,P1013,Sofa,Furniture,Berlin Warehouse,NA,S02,Supplier B,608,528,311,445,983.3,5,Sea,764792.25,Retail,V2
T00290,2024-04-26,21/05/2024,P1005,Printer,Electronics,Munich WH,Europe,S08,Supplier H,383,359,391,420,1491.33,22,Road,836964.5,Wholesale,V3
T00291,2024-04-26,17/05/2024,P1006,Desk,electronics,BERLIN WH,north america,S06,Supplier F,690,700,804,384,109.01,21,Road,113972.73,Retail,V3
T00292,17/05/2024,2024-05-27,P1006,Desk,Furniture,Berlin Warehouse,NA,S02,Supplier B,386,381,,272,163.08,11,Road,87935.01,Retail,V3
T00293,2025-02-01,2025-02-19,P1007,Chair,Furniture,Berlin Warehouse,Europe,S03,Supplier C,438,411,1009,444,1197.27,14,Road,860656.41,Retail,V3
T00294,2024-06-19,2024-06-29,P1008,Monitor,Electronics,Hamburg WH,north america,S05,Supplier E,374,435,348,221,1488.88,7,Air,1132697.91,Wholesale,V1
T00295,2025-11-05,2025-06-05,P1003,Tablet,Electronics,Hamburg WH,Europe,S04,Supplier D,650,645,735,346,942.91,19,Road,706937.04,Wholesale,V2
T00296,28/12/2025,2026-03-01,P1014,Shelf,electronics,Munich WH,North America,S08,Supplier H,945,836,790,400,1177.4,7,Air,1571072.4,Wholesale,V1
T00297,2024-10-08,2024-11-08,P1004,Headphones,Electronics,Munich WH,Europe,S05,Supplier E,338,405,367,236,1406.7,26,Road,847540.88,Retail,V3
T00298,2024-04-26,2024-05-22,P1005,Printer,Electronics,Hamburg WH,north america,S06,Supplier F,389,398,299,427,908.88,28,Air,528484.9,Wholesale,V1
T00299,2025-10-31,2025-11-27,P1013,Sofa,Furniture,Hamburg WH,NA,S04,Supplier D,597,499,909,302,1280.11,29,Sea,795886.28,Retail,V2
T00300,2024-04-30,2024-06-03,P1013,Sofa,Furniture,BERLIN WH,north america,S04,Supplier D,514,447,991,257,1304.72,27,Road,970547.36,Wholesale,V1
T00301,2025-09-22,17/10/2025,P1003,Tablet,Electronics,Munich WH,NA,S04,Supplier D,515,619,948,255,616.41,27,Road,466060.31,Wholesale,V3
T00302,2025-07-05,2025-07-23,P1003,Tablet,Electronics,BERLIN WH,north america,S06,Supplier F,446,375,1028,299,968.64,11,Road,608694.49,Retail,V1
T00303,2025-02-25,2025-04-03,P1015,Lamp,Home,Berlin Warehouse,N. America,S01,Supplier A,517,496,904,291,1151.92,29,Air,698413.67,Retail,V3
T00304,2024-11-25,2024-12-14,P1014,Shelf,Furniture,Berlin Warehouse,north america,S04,Supplier D,511,596,715,496,563.95,14,Road,385765.2,Wholesale,V3
T00305,2025-02-28,2025-03-21,P1007,Chair,Furniture,Hamburg WH,north america,S08,Supplier H,600,506,832,188,660.1,22,Road,440316.59,Wholesale,V3
T00306,2025-01-12,2025-01-30,P1008,Monitor,Electronics,Berlin WH,Europe,S08,Supplier H,128,153,773,317,968.42,20,Road,185392.09,Wholesale,V1
T00307,2025-07-01,2025-07-30,P1007,Chair,Furniture,Hamburg WH,NA,S04,Supplier D,587,683,,369,110.8,28,Sea,124603.7,Wholesale,V2
T00308,2025-07-14,2025-08-17,P1010,Mouse,Electronics,BERLIN WH,North America,S03,Supplier C,499,417,684,439,105.52,29,Air,69810,Retail,V3
T00309,2025-04-15,2025-06-05,P1001,Laptop,Electronics,Berlin WH,Europe,S02,,458,426,624,230,112.19,16,Air,69614.98,Retail,V3
T00310,2024-11-05,30/11/2024,P1003,Tablet,Electronics,BERLIN WH,North America,S05,Supplier E,750,715,928,197,800.02,22,Sea,799823.78,Retail,V1
T00311,2025-02-09,2025-04-03,P1011,Router,Electronics,Berlin WH,North America,S05,Supplier E,317,335,643,269,632.91,15,Air,356048.35,Retail,V2
T00312,2024-03-20,17/04/2024,P1003,Tablet,Electronics,Berlin WH,North America,S04,Supplier D,486,605,890,415,635.91,23,Road,552827.88,Wholesale,V1
T00313,2025-08-03,13/03/2025,P1012,Camera,Electrnics,Hamburg WH,North America,S03,Supplier C,440,434,797,394,338.5,4,Road,162846.36,Retail,V1
T00314,2024-11-16,2024-11-30,P1006,Desk,Furniture,Berlin Warehouse,North America,S05,Supplier E,794,780,692,220,692.48,14,Road,913394.25,Retail,V3
T00315,2025-10-27,2025-11-22,P1003,Tablet,Electronics,Berlin Warehouse,Europe,S08,Supplier H,426,496,466,329,500.52,25,Road,401222.03,Wholesale,V1
T00316,29/03/2024,23/04/2024,P1015,Lamp,Electrnics,Munich WH,Europe,S02,Supplier B,213,223,588,221,699.98,26,Sea,257481.4,Wholesale,V2
